m_TF_0,timestamp0,m_TF_1,timestamp1
-0.4621349573135376,1750165544.0,0.3470793068408966,1750165544
0.9612597823143004,1750165544.0,0.1869656145572662,1750165544
-0.3594757914543152,1750165544.0,-0.2459982186555862,1750165545
-0.8060435652732849,1750165546.0,0.414492517709732,1750165545
0.050677090883255,1750165546.0,-0.5314988493919373,1750165546
0.6719911098480225,1750165548.0,-0.7063876390457153,1750165547
-0.2438167631626129,1750165550.0,-0.6675975918769836,1750165547
0.4626308977603912,1750165551.0,1.0671675205230713,1750165547
0.4939247667789459,1750165554.0,0.1814052909612655,1750165548
0.4468012750148773,1750165554.0,-0.0855531692504882,1750165550
0.0681182220578193,1750165554.0,0.5167457461357117,1750165550
-0.5223184823989868,1750165556.0,0.4687077403068542,1750165552
0.6051549315452576,1750165556.0,-0.6897293925285339,1750165552
0.4353495240211487,1750165558.0,0.7022688388824463,1750165554
-0.1844232827425003,1750165560.0,0.6702072024345398,1750165554
1.2196682691574097,1750165561.0,-0.4390462636947632,1750165554
-0.6709172129631042,1750165562.0,0.7517836093902588,1750165555
0.4020762145519256,1750165562.0,0.3923098742961883,1750165555
-0.1530017405748367,1750165563.0,1.4261207580566406,1750165556
-1.2596246004104614,1750165563.0,0.4901611804962158,1750165556
0.4057949781417846,1750165563.0,0.6740192174911499,1750165557
-0.6107078790664673,1750165564.0,-0.0665704905986785,1750165557
0.0058896518312394,1750165564.0,1.1124777793884275,1750165557
1.4036998748779297,1750165564.0,-0.779445469379425,1750165558
-0.4733853638172149,1750165564.0,-0.5714963674545288,1750165559
0.4203381538391113,1750165565.0,-0.577467679977417,1750165559
3.885784864425659,1750165568.0,-1.0271601676940918,1750165559
-1.333585500717163,1750165568.0,0.5212594866752625,1750165560
-0.1152968034148216,1750165569.0,1.0025099515914917,1750165560
-0.5315741896629333,1750165569.0,0.4647411108016968,1750165561
-0.4804905951023102,1750165569.0,0.5027857422828674,1750165561
-0.690029501914978,1750165573.0,-0.3985022306442261,1750165562
0.4139870405197143,1750165574.0,0.4450075030326843,1750165563
0.7019662857055664,1750165576.0,1.805957555770874,1750165563
0.4359212815761566,1750165582.0,1.5279719829559326,1750165563
1.2032921314239502,1750165583.0,0.1894380152225494,1750165563
0.0034330817870795,1750165584.0,0.4789216816425323,1750165563
1.0498589277267456,1750165585.0,-0.4313811957836151,1750165563
-0.68245530128479,1750165585.0,0.6271578073501587,1750165563
1.8549538850784304,1750165586.0,0.647974967956543,1750165564
0.4288927316665649,1750165588.0,0.0524113662540912,1750165564
0.7156723737716675,1750165589.0,-0.0879390314221382,1750165564
0.4871093034744262,1750165591.0,0.7931629419326782,1750165564
2.0647671222686768,1750165591.0,1.0726419687271118,1750165564
0.3849315345287323,1750165592.0,0.0707002654671669,1750165565
-1.155988097190857,1750165592.0,1.1284717321395874,1750165565
-0.4220546782016754,1750165593.0,-0.4615505635738373,1750165565
0.5029266476631165,1750165593.0,0.623279333114624,1750165566
0.2416953891515731,1750165593.0,-0.0803239420056343,1750165566
0.4314565360546112,1750165593.0,1.0570943355560305,1750165566
-0.6881470084190369,1750165595.0,-0.7066380381584167,1750165566
-0.4539798200130462,1750165597.0,-0.11091248691082,1750165567
-0.9238792657852172,1750165598.0,-0.4230480790138244,1750165567
0.70936518907547,1750165598.0,0.390444278717041,1750165567
0.4642135202884674,1750165600.0,1.0575748682022097,1750165568
-0.4966187179088592,1750165601.0,0.1944765448570251,1750165568
0.2438879758119583,1750165601.0,-0.7097144722938538,1750165569
0.7215021252632141,1750165602.0,-1.0526401996612549,1750165569
0.1265864670276641,1750165603.0,0.8907597661018372,1750165570
0.4132805466651916,1750165605.0,0.2782339453697204,1750165571
0.6971320509910583,1750165608.0,-0.0049593527801334,1750165571
1.7497049570083618,1750165608.0,0.4235948324203491,1750165573
-1.0932433605194092,1750165609.0,0.6896489262580872,1750165573
0.1386639177799224,1750165609.0,0.0938136950135231,1750165573
1.3098219633102417,1750165609.0,-0.7228933572769165,1750165573
1.8611845970153809,1750165610.0,0.46806800365448,1750165573
0.0077368859201669,1750165610.0,1.0347900390625,1750165573
-0.4599453210830688,1750165612.0,-0.3903073072433471,1750165573
0.4233814477920532,1750165613.0,1.3697834014892578,1750165574
-0.4517641365528106,1750165614.0,-1.008940815925598,1750165574
-0.4610600471496582,1750165619.0,0.953043818473816,1750165574
0.5801526308059692,1750165620.0,0.7085205316543579,1750165575
1.9533103704452517,1750165620.0,-0.3625569939613342,1750165576
-1.2984933853149414,1750165621.0,-0.2398574203252792,1750165576
-0.6859710812568665,1750165623.0,-0.2534293830394745,1750165576
1.2978359460830688,1750165626.0,0.7310051321983337,1750165576
0.1972906738519668,1750165626.0,-0.3253683149814605,1750165576
-0.5150049924850464,1750165629.0,0.4615422487258911,1750165577
-1.152623414993286,1750165630.0,1.0874212980270386,1750165577
-0.400877445936203,1750165631.0,0.4209151864051819,1750165578
-0.1572205424308776,1750165633.0,-0.0422945208847522,1750165579
-0.3549912869930267,1750165634.0,-0.4558776617050171,1750165579
0.4070658981800079,1750165635.0,0.3107109069824219,1750165579
-0.5706175565719604,1750165635.0,-1.0502716302871704,1750165580
0.7544379830360413,1750165636.0,-1.5669060945510864,1750165581
-0.562319278717041,1750165637.0,-0.0764882341027259,1750165581
-0.0121877826750278,1750165638.0,0.0446885377168655,1750165581
0.9176404476165771,1750165639.0,0.3081731796264648,1750165582
0.7425996661186218,1750165641.0,-0.0585708282887935,1750165585
-1.055890440940857,1750165642.0,0.4084165692329407,1750165586
-0.5313669443130493,1750165642.0,-0.7273456454277039,1750165586
0.7172212600708008,1750165645.0,0.472732812166214,1750165586
-0.2806012630462646,1750165645.0,1.5424838066101074,1750165586
0.7582360506057739,1750165646.0,0.0536990277469158,1750165586
-0.4555984139442444,1750165646.0,1.510903000831604,1750165587
-1.813016057014465,1750165647.0,1.224200963973999,1750165588
0.4549904465675354,1750165647.0,-0.0084451297298073,1750165589
0.7896188497543335,1750165649.0,0.0930412039160728,1750165589
0.708151638507843,1750165650.0,-0.69223552942276,1750165589
-0.0133359506726264,1750165651.0,0.6993562579154968,1750165589
0.4202686250209808,1750165651.0,-0.1238518878817558,1750165590
0.5420219302177429,1750165651.0,1.2556514739990234,1750165591
0.1601065397262573,1750165652.0,0.5766375660896301,1750165591
-0.4370670318603515,1750165652.0,1.3993163108825684,1750165591
-0.6432573199272156,1750165653.0,0.1792944222688675,1750165592
1.0014022588729858,1750165654.0,-0.4580663442611694,1750165592
0.1013152003288269,1750165657.0,-0.6714668273925781,1750165592
-0.564603328704834,1750165657.0,-0.4525351226329803,1750165592
0.0143033033236861,1750165659.0,-0.6829545497894287,1750165592
-0.996652901172638,1750165661.0,-0.4128570556640625,1750165593
-22.23356819152832,1750165661.0,-0.3912080824375152,1750165594
-0.4422433376312256,1750165662.0,0.1360131353139877,1750165594
-0.6885785460472107,1750165663.0,-0.2916636168956756,1750165594
0.5891303420066833,1750165664.0,-0.4457779228687286,1750165594
0.6844630241394043,1750165665.0,-0.6641772389411926,1750165594
-0.0108754159882664,1750165669.0,1.2046258449554443,1750165594
1.4918373823165894,1750165671.0,-1.212190866470337,1750165595
0.4455978572368622,1750165671.0,0.2992435395717621,1750165596
0.4564016163349151,1750165672.0,-0.4180535078048706,1750165596
-0.2887763381004333,1750165672.0,1.4752734899520874,1750165597
-0.3698956370353699,1750165674.0,0.7052649259567261,1750165598
0.4629646241664886,1750165675.0,0.1067165359854698,1750165599
-0.2289336174726486,1750165677.0,0.7007033824920654,1750165600
-0.754571259021759,1750165680.0,-0.5803539156913757,1750165600
-0.2221311926841735,1750165685.0,0.2048477977514267,1750165601
0.5476774573326111,1750165685.0,-0.0701577886939048,1750165602
0.5028801560401917,1750165686.0,0.0386885441839695,1750165603
0.4234362244606018,1750165686.0,0.4924840331077575,1750165603
0.5017353296279907,1750165688.0,-0.4685367345809936,1750165604
0.0962646827101707,1750165690.0,0.3805260360240936,1750165604
-0.1183395981788635,1750165692.0,1.0560556650161743,1750165605
-0.3843651115894317,1750165693.0,0.7191129326820374,1750165606
-0.5380534529685974,1750165695.0,0.2838619947433471,1750165607
1.723905324935913,1750165697.0,0.0914965346455574,1750165607
0.5411805510520935,1750165697.0,1.0249998569488523,1750165607
0.6993551850318909,1750165698.0,-0.4119264185428619,1750165608
-0.4908771812915802,1750165699.0,0.0121477544307708,1750165608
-0.0006839292473159,1750165700.0,0.6918847560882568,1750165608
